Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2022,Música,"Titularitat privada",Festivals,19,"Mas i Mas Festival",28/7/2022,10/9/2022,22011,,"Diversos espais de la ciutat",PELAIMAS,
2022,Audiovisuals,"Titularitat privada",Festivals,14,"Mecal Air",10/6/2022,9/9/2022,4200,,"Jardins Elisava","Assoc.  Mecal",
2022,Audiovisuals,"Titularitat privada",Festivals,24,"Mecal. Festival Internacional de Curtmetratges de Barcelona",24/3/2022,11/4/2022,,,"Diversos espais de la ciutat","Assoc.  Mecal",
2022,"Arts escèniques","Ajuntament de Barcelona",Festivals,13,"Mercè Arts de Carrer. MAC",23/9/2022,26/9/2022,179037,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona","En el marc de les festes de La Mercè."
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,5,"Més que Muses. Cicle de Dones Creadores",13/1/2022,19/2/2022,800,,"Centre Cultural La Farinera del Clot","Centre Cultural La Farinera del Clot. Ajuntament de Barcelona",
2022,Música,"Titularitat privada",Festivals,27,"Minifestival de Música i Cultura Independent de Barcelona",25/3/2022,21/5/2022,450,,"Diversos espais de la ciutat","Assoc. Minifestival de Música Independent",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,11,MIRA,10/11/2022,12/11/2022,7000,,"Diversos espais de la ciutat","Associació Cultural Mira",
2022,"Arts visuals","Consorci o fundació amb presència administracions públiques",Festivals,1,"Model. Festival d'Arquitectures de Barcelona",5/5/2022,15/5/2022,1480,,"Diversos espais de la ciutat","Fund. Mies van der Rohe","Fins 2021, Setmana d'Arquitectura."
2022,Lletres,"Ajuntament de Barcelona",Festivals,17,"Món Llibre",2/4/2022,3/4/2022,14000,,"CCCB, Pl. de Joan Coromines, Biblioteca Nou Barris, Biblioteca Poblenou-Manuel Arranz","Institut de Cultura. Ajuntament de Barcelona",
2022,Audiovisuals,"Titularitat privada",Festivals,16,"Mostra de cinema àrab I mediterrani de Catalunya",3/11/2022,13/11/2022,1225,,"Diversos espais de la ciutat",SODEPAU,
2022,Audiovisuals,"Altres administracions públiques",Festivals,19,"Mostra de cinema espiritual de Catalunya",15/11/2022,30/11/2022,1672,2328,"Diversos espais de la ciutat","Direcció General d'Afers Religiosos. Departament de Justícia. Generalitat de Catalunya",
2022,Audiovisuals,"Titularitat privada",Festivals,11,"Mostra de Cinema Italià de Barcelona. MCIB",16/12/2022,21/12/2022,,,"Cinemes Verdi","Istituto Luce Cinecittà",
2022,Audiovisuals,"Titularitat privada",Festivals,21,"Mostra de Curtmetratges Dr. Mabuse",10/7/2022,12/7/2022,250,,"Diversos espais de la ciutat","La Jarra Azul",
2022,Audiovisuals,"Titularitat privada",Festivals,27,"Mostra FIRE!! de cinema LGTBI de Barcelona",9/6/2022,19/6/2022,6040,150,"Diversos espais de la ciutat","Casal Lambda",
2022,Audiovisuals,"Titularitat privada",Festivals,30,"Mostra Internacional de Films de Dones de Barcelona",1/1/2022,31/12/2022,4744,3217,"Diversos espais de la ciutat","Drac Màgic",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,2,Moujuïc,17/9/2022,18/9/2022,600,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2022,Lletres,"Titularitat privada",Festivals,14,"Munt de Mots. Festival de Narració Oral de Barcelona",15/10/2022,28/10/2022,1021,82,"Diversos espais de la ciutat","Assoc. Munt de Paraules",
2022,Música,"Titularitat privada",Festivals,13,"MUTEK Barcelona",7/3/2022,13/3/2022,7000,300,"Diversos espais de la ciutat","Association MUTEK.ES",
2022,Música,"Titularitat privada",Festivals,9,"Nits de Blues",29/6/2022,31/8/2022,4300,,"Poble Espanyol","Poble Espanyol de Montjuïc",
2022,Audiovisuals,"Titularitat privada",Festivals,,"NonStop Barcelona Animació",28/10/2022,30/10/2022,,,"Diversos espais de la ciutat","Assoc. Art NonStop",
2022,Música,"Titularitat privada",Festivals,4,"Off Sónar",16/6/2022,29/6/2022,30000,,"Poble Espanyol","Centris Events",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,22,OFFF,3/5/2022,5/5/2022,5000,,"Disseny Hub Barcelona","Offf Events S.L.",
2022,Música,"Titularitat privada",Festivals,4,"Ombra Festival",25/11/2022,27/11/2022,3000,,"Diversos espais de la ciutat","Ombra Festival",
2022,Música,"Titularitat privada",Festivals,2,"One Heart International Gospel Festival",19/3/2022,20/3/2022,,,"Diversos espais de la ciutat",Anexa,
2022,Audiovisuals,"Ajuntament de Barcelona",Festivals,9,"Pantalla Barcelona",27/10/2022,28/3/2023,2077,,"Xarxa de centres cívics","Institut de Cultura. Ajuntament de Barcelona",
2022,Audiovisuals,"Consorci o fundació amb presència administracions públiques",Festivals,7,"Pantalla Pavelló",4/7/2022,5/9/2022,311,,"Pavelló Mies van der Rohe","Fund. Mies van der Rohe",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,10,"Poblenou Open Day",7/5/2022,7/5/2022,,,"Diversos espais de la ciutat","Poblenou Urban District",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,,"Poblenou Open Night",25/11/2022,25/11/2022,,,"Diversos espais de la ciutat","Poblenou Urban District",
2022,Música,"Titularitat privada",Festivals,20,"Primavera Sound",2/7/2022,12/7/2022,460500,,"Diversos espais de la ciutat","Primavera Sound",
2022,Lletres,"Titularitat privada",Festivals,5,"Qlit. Festival de Literatura Queer",20/10/2022,22/10/2022,100,,"Diversos espais de la ciutat","Assoc. d'Escriptors en Llengua Catalana (AELC)",
2022,"Arts escèniques","Titularitat privada",Festivals,6,"RBLS Festival Teatre Jove ",28/10/2022,20/11/2022,900,1250,"Diversos espais de la ciutat","Assoc. LONESTAR CULTURA",
2022,"Arts escèniques","Ajuntament de Barcelona",Festivals,2,Rebombori,28/5/2022,29/5/2022,2500,,"Castell de Montjuïc","Institut de Cultura. Ajuntament de Barcelona",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,7,"Recorreguts Sonors: Accions i Mutacions Sonores",22/11/2022,26/11/2022,615,,"Diversos espais de la ciutat","Centre Cívic del Convent de Sant Agustí. Ajuntament de Barcelona",
2022,Música,"Titularitat privada",Festivals,7,"Reggaeton Beach Festival (RBF)",2/7/2022,3/7/2022,25000,,"Platja del Fòrum","Live Nation España",
2022,Audiovisuals,"Titularitat privada",Festivals,5,Reteena,2/12/2022,11/12/2022,,,"Fabra i Coats Fàbrica de Creació","Associació Reteena Audiovisual",
2022,Música,"Titularitat privada",Festivals,10,ROCKPELSXUKLIS,8/10/2022,8/10/2022,2000,,"Pla de Montbau",AFANOC,
2022,"Arts escèniques",Mixta,Festivals,5,Rombic,22/4/2022,24/4/2022,380,,"Ateneu Popular 9 Barris","Ateneu Popular 9 Barris",
2022,Audiovisuals,"Titularitat privada",Festivals,20,"Sala Montjuïc",1/7/2022,5/8/2022,28000,,"Castell de Montjuïc","Assoc. Cultural Modiband",
2022,Música,Mixta,Festivals,14,"Say it Loud",16/10/2022,22/10/2022,1000,,"Diversos espais de la ciutat","Quesoni, Serveis Integrals per l'Espectacle",
2022,Lletres,"Titularitat privada",Festivals,7,"Séfer Festival del Libro Judío",15/10/2022,16/10/2023,50,,"Diversos espais de la ciutat","Assoc. Plataforma Mozaika per a la Promoció de la Cultura Jueva de Catalunya",
2022,Audiovisuals,"Titularitat privada",Festivals,9,"Serielizados Fest",18/10/2022,22/10/2022,5800,,"Diversos espais de la ciutat","Kottbusser, S.L",
2022,Lletres,"Titularitat privada",Fires,40,"Setmana del Llibre en Català",9/9/2022,18/9/2022,50000,,"Moll de la Fusta","Assoc. d'Editors en Llengua Catalana",
2022,Música,"Titularitat privada",Festivals,4,"Share Festival",9/7/2022,17/7/2022,10000,,"Poble Espanyol",EventoXtra,
2022,Música,"Titularitat privada",Festivals,12,SIMFONIC,10/1/2022,16/12/2022,8700,8500,"Diversos espais de la ciutat","Assoc. SIMFONIC",
2022,Música,"Titularitat privada",Festivals,29,"Sónar. Festival Internacional de Música Avançada i Art Multimèdia",16/6/2022,18/6/2022,122000,,"Diversos espais de la ciutat","Advanced Music",
2022,Música,"Titularitat privada",Festivals,,Soundeat,5/3/2022,19/11/2022,,,"Diversos espais de la ciutat","MUSIC KITCHEN",
2022,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,1,"Subsol, Festival de Cultura Popular i Subcultura",3/3/2022,12/4/2022,1040,,"Centre de Cultura Contemporània de Barcelona. CCCB","Centre de Cultura Contemporània de Barcelona CCCB",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,7,"Summer Festival",1/7/2022,31/7/2022,8500,,"La terrassa de Diagonal Mar","Diagonal Mar Centre Comercial",
2022,Audiovisuals,"Titularitat privada",Festivals,29,"SUNCINE. Festival internacional de cine del medio ambiente",2/11/2022,8/11/2022,2735,1371,"Diversos espais de la ciutat","ACCIONS 3E",
2022,"Arts visuals","Titularitat privada",Fires,15,"Swab Barcelona",6/10/2022,9/10/2022,10000,,"Diversos espais de la ciutat","Espacio de Arte Contemporaneo Diezy7",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,10,"Terrats en cultura",17/5/2022,26/9/2022,1053,427,"Diversos espais de la ciutat",Coincidències,
2022,Música,"Titularitat privada",Festivals,2,"Vespres de rumba",3/7/2022,28/8/2022,4000,,"Poble Espanyol","Poble Espanyol de Montjuïc",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,2,"Viu Montjuïc",8/10/2022,9/10/2022,60000,,"Parc de Montjuïc","ICUB i Districte de Sants Montjuïc. Ajuntament de Barcelona. Activitats coorganitzades pels equipaments de Montjuïc i les entitats de l'entorn.",
2022,Música,"Titularitat privada",Festivals,54,"Voll-Damm Festival de Jazz de Barcelona",11/10/2022,28/12/2022,80000,,"Diversos espais de la ciutat","The Project Music Company",
2022,Música,"Ajuntament de Barcelona",Festivals,5,"Zero3. Altaveu d'Accions Culturals",5/7/2022,21/7/2022,650,,"Diversos espais de la ciutat","Centre Cívic Convent de Sant Agustí. Ajuntament de Barcelona",
