Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2014,Música,"Titularitat privada",Festivals,8,"Primavera Club",31/10/2014,7/11/2014,,,"Diversos espais de la ciutat","Primavera Sound",
2014,Música,"Titularitat privada",Festivals,14,"Primavera Sound",25/5/2014,31/5/2014,190000,,"Diversos espais de la ciutat","Primavera Sound",
2014,"Arts escèniques","Titularitat privada",Festivals,5,"Primavera Vaca",12/5/2014,5/6/2014,,,,"Projecte Vaca",
2014,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,2,"Primera Persona",8/5/2014,10/5/2014,1684,,CCCB,CCCB,
2014,Audiovisuals,"Titularitat privada",Festivals,4,"Puttanesca. Cicle de Cinema a la Fresca",30/6/2014,31/8/2014,,,"Plaça Salvador Seguí","Assoc. de Comerciants Raval Verd",
2014,Música,"Titularitat privada",Festivals,1,"Reggaeton Beach Festival (RBF)",26/7/2014,26/7/2014,23500,,"Platja Port Fòrum","Live Nation",
2014,Audiovisuals,"Titularitat privada",Festivals,12,"Sala Montjuïc",6/7/2014,8/8/2014,29148,,"Castell de Montjuïc","Assoc. Cultural Modiband",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,11,"Sant Jordi al Raval",23/4/2014,23/4/2014,8600,,"Rambla del Raval","Fundació Tot Raval",
2014,Música,Mixta,Festivals,7,"Say it Loud",23/10/2014,25/10/2014,,,"La Farinera","Coop. Quesoni",
2014,Lletres,"Titularitat privada",Fires,32,"Setmana del Llibre en Català",5/9/2014,14/9/2014,120000,,"Esplanada Catedral","Assoc.  d'Editors en llengua catalana",
2014,Música,"Ajuntament de Barcelona",Festivals,20,"Simbiruta. Festival Jove de la Guineueta",6/6/2014,7/6/2014,,,"Parc Central de Nou Barris","Casal de Joves de la Guineueta",
2014,Música,"Titularitat privada",Festivals,4,SIMFONIC,7/6/2014,7/6/2014,12250,,"Diversos espais de la ciutat","Assoc. SIMFONIC",
2014,Audiovisuals,"Titularitat privada",Festivals,10,"Sólo para Cortos",25/3/2014,30/3/2014,,,"Ateneu Popular 9Barris","Assoc. pel Foment del Curtmetratge Social i Casal de Joves de Prosperitat",
2014,Música,"Titularitat privada",Festivals,21,"Sónar. Festival Internacional de Música Avançada i Art Multimèdia",12/6/2014,14/6/2014,111980,,"Fira de Montjuïc i Fira Gran Via de l'Hospitalet","Advanced Music",
2014,Audiovisuals,"Titularitat privada",Festivals,21,"SUNCINE. Festival internacional de cine del medio ambiente",6/11/2014,13/11/2014,6000,,"Diversos espais de la ciutat","Assoc. Accions 3E",
2014,"Arts visuals","Titularitat privada",Fires,7,"Swab Barcelona",2/10/2014,5/10/2014,18000,,"Fira de Barcelona","Espacio de Arte Contemporáneo Diezy7",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,10,"The Influencers",27/11/2014,29/11/2014,1200,,"CCCB i Sala Conserves","Assoc. Cultural d-i-n-a",
2014,Música,"Titularitat privada",Festivals,46,"Voll-Damm Festival de Jazz de Barcelona",17/10/2014,19/12/2014,27733,,"Diversos espais de la ciutat","The Project Music Company",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"WeArt Festival",11/10/2014,31/10/2014,1500,,"Transforma BCN","WeArt Festival SCP",
2014,Música,"Titularitat privada",Festivals,5,"Xtrarradio MusicFest",7/11/2014,8/11/2014,700,,"Sala Apolo i La (2)","La Capsula del Tiempo",
2014,Música,"Titularitat privada",Festivals,,Zeppelin,14/11/2014,15/11/2014,255,,CCCB,"Orquestra del Caos",
2014,Audiovisuals,"Titularitat privada",Festivals,9,Zinemaldia,13/2/2014,22/2/2014,1500,,"Cinemes Girona","Centre Cultural Euskal Etxea Barcelona",
2014,Música,"Titularitat privada",Festivals,4,"Zingaria Festival",15/7/2014,20/8/2014,2000,,"Diversos espais de la ciutat","Zingaria Produccions SL",
