Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2015,Audiovisuals,"Titularitat privada",Festivals,17,OVNI,7/3/2015,7/3/2015,500,,CCCB,"OVNI. Observatori de Vídeo No Identificat",
2015,"Arts visuals","Titularitat privada",Festivals,1,"Photogenic Festival",22/10/2015,24/10/2015,600,,"Diversos espais de la ciutat","Assoc. Sobreàtic",
2015,"Arts escèniques","Titularitat privada",Festivals,2,"PIIGS. Festival de Dramatúrgia sobre la Crisi",23/7/2015,25/7/2015,250,,"Nau Ivanow","Assoc. Catalana Perpetuum Mobile",
2015,"Multidisciplinaris i altres","Titularitat privada",Festivals,4,"Piknic Electronik",28/6/2015,20/9/2015,65000,,"Jardins Joan Brossa","Piknic Electronik Barcelona",
2015,Música,"Titularitat privada",Festivals,9,"Primavera Club",23/10/2015,25/10/2015,,,"Diversos espais de la ciutat","Primavera Sound",
2015,Música,"Titularitat privada",Festivals,15,"Primavera Sound",27/5/2015,30/5/2015,195000,,"Diversos espais de la ciutat","Primavera Sound",
2015,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,4,"Primera Persona",8/5/2015,9/5/2015,1170,,CCCB,CCCB,
2015,Música,"Titularitat privada",Festivals,2,"Reggaeton Beach Festival (RBF)",18/4/2015,18/4/2015,,,"Platja del Fòrum i Parc de la Pau","Live Nation",
2015,Audiovisuals,"Titularitat privada",Festivals,1,"Rueda. Festival Internacional de Cinema Ciclista",1/10/2015,3/10/2015,525,,"zumzeig Cinema","Rueda Film Festival",
2015,Audiovisuals,"Titularitat privada",Festivals,13,"Sala Montjuïc",3/7/2015,7/8/2015,34250,,"Castell de Montjuïc","Assoc. Cultural Modiband",
2015,Música,Mixta,Festivals,8,"Say it Loud",22/10/2015,30/10/2015,1980,,"La Farinera del Clot","Coop. Quesoni",
2015,Audiovisuals,"Titularitat privada",Festivals,2,"Serielizados Fest",16/4/2015,18/4/2015,1500,,"Arts Santa Mònica  ","Kottbusser SL",
2015,Lletres,"Titularitat privada",Fires,33,"Setmana del Llibre en Català",4/9/2015,13/9/2015,,,"Avinguda de la Catedral","Assoc.  d'Editors en llengua catalana",
2015,Música,"Ajuntament de Barcelona",Festivals,21,"Simbiruta. Festival Jove de la Guineueta",12/6/2015,13/6/2015,1000,,,"Casal de Joves de la Guineueta",
2015,Música,"Titularitat privada",Festivals,5,SIMFONIC,13/6/2015,13/6/2015,11500,,"Diversos espais de la ciutat","Assoc. SIMFONIC",
2015,Audiovisuals,"Titularitat privada",Festivals,11,"Sólo para Cortos",17/3/2015,22/3/2015,1500,,"Casal de Joves de Prosperitat, CC Can Basté i Ateneu Popular de 9Barris","Assoc. pel Foment del Curtmetratge Social i Casal de Joves de Prosperitat",
2015,Música,"Titularitat privada",Festivals,22,"Sónar. Festival Internacional de Música Avançada i Art Multimèdia",16/6/2015,18/6/2015,118473,,"Fira de Montjuïc i Fira Gran Via de l'Hospitalet","Advanced Music",
2015,Música,"Titularitat privada",Festivals,2,Soundeat,27/6/2015,27/6/2015,2000,,"Jardins del Palau Reial de Pedralbes","Music Kitchen SL",
2015,Audiovisuals,"Titularitat privada",Festivals,22,"SUNCINE. Festival internacional de cine del medio ambiente",5/11/2015,12/11/2015,7000,,"Diversos espais de la ciutat","Assoc. Accions 3E",
2015,"Multidisciplinaris i altres","Titularitat privada",Festivals,1,"Surfcity Festival",14/3/2015,15/3/2015,3000,,MACBA,Surfcitizens,
2015,"Arts visuals","Titularitat privada",Fires,8,"Swab Barcelona",1/10/2015,4/10/2015,18000,,"Fira de Barcelona","Espacio de Arte Contemporáneo Diezy7",
2015,Audiovisuals,"Titularitat privada",Festivals,1,TaSHORTfest,6/11/2015,7/11/2015,350,,"Centre Cívic La Teixonera","Tashortfest - Ozzypiuntur Producciones, C.C. Teixonera, Taller de Cultura, Zö3 Grup Artístic",
2015,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"Terrats en cultura",15/5/2015,3/10/2015,1350,,"Diversos espais de la ciutat",Coincidències,
2015,"Multidisciplinaris i altres","Titularitat privada",Festivals,11,"The Influencers",22/10/2015,24/10/2015,1935,,CCCB,"Assoc. Cultural d-i-n-a",
2015,Música,"Titularitat privada",Festivals,,"Tibidabo Live Festival",4/9/2015,5/9/2015,,,"Parc d'atraccions del Tibidabo","Lasttour i Ginmusica",
2015,Música,"Titularitat privada",Festivals,47,"Voll-Damm Festival de Jazz de Barcelona",26/9/2015,22/12/2015,35822,,"Diversos espais de la ciutat","The Project Music Company",
2015,Música,"Titularitat privada",Festivals,14,Zeppelin,16/10/2015,17/10/2015,,,"CCCB I ESMUC","Orquestra del Caos",
2015,Audiovisuals,"Titularitat privada",Festivals,10,Zinemaldia,5/2/2015,27/2/2015,1500,,"Cinemes Girona i Centre Cultural Euskal Etxea","Centre Cultural Euskal Etxea Barcelona",
2015,Música,"Titularitat privada",Festivals,4,"Zingaria Festival",20/7/2015,25/8/2015,4000,,"Diversos espais de la ciutat","Zingaria Produccions SL",
