Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2020,Audiovisuals,"Titularitat privada",Festivals,10,"MIRADOCS. Barcelona Mirades Documentals",20/1/2020,31/1/2020,,,"Centre Cultural Casa Elizalde","Cineclub Barcelona Espai de Cinema",Presencial
2020,Audiovisuals,"Ajuntament de Barcelona",Festivals,23,"Mostra d'audiovisuals i fotografia de muntanya",4/9/2020,23/9/2020,300,,"Centre Cultural la Farinera del Clot ","Agrupació Excursionista Icària ¿ Colla Excursionista La Senyera ¿ Secció Excursionista del Foment Martinenc",Presencial
2020,Audiovisuals,"Titularitat privada",Festivals,14,"Mostra de cinema àrab I mediterrani de Catalunya",12/11/2020,15/11/2020,,,Online,SODEPAU,"En línia"
2020,Audiovisuals,"Altres administracions públiques",Festivals,17,"Mostra de cinema espiritual de Catalunya",15/11/2020,31/12/2020,2331,274,"Filmoteca de Catalunya i Online","Generalitat de Catalunya","A banda del públic presencial, van registrar-se 3.732 usuaris en línia - Data de finalització 08/01/2021"
2020,Audiovisuals,"Titularitat privada",Festivals,9,"Mostra de Cinema Italià de Barcelona. MCIB",11/12/2020,18/12/2020,,,Online,"Istituto Luce Cinecitto","Va celebrar-se únicament en format virtual amb 2.300 usuaris"
2020,Audiovisuals,"Titularitat privada",Festivals,19,"Mostra de Curtmetratges Dr. Mabuse",2/10/2020,4/10/2020,190,,"Diversos espais de la ciutat","La Jarra Azul",Presencial
2020,"Arts escèniques","Titularitat privada",Festivals,25,"Mostra de Teatre de Barcelona",5/10/2020,31/12/2020,478,,"Teatre del Raval","Artípolis Associació","A banda del públic presencial, van registrar-se 359 usuaris en línia - Data de finalització 18/01/2021"
2020,Audiovisuals,"Titularitat privada",Festivals,25,"Mostra FIRE!! de cinema LGTBI de Barcelona",10/9/2020,20/9/2020,,,Online,"Casal Lambda","Va celebrar-se únicament en format virtual amb 62.600 usuaris"
2020,Audiovisuals,"Titularitat privada",Festivals,28,"Mostra Internacional de Films de Dones de Barcelona",1/1/2020,31/12/2020,119,,"Diversos espais de la ciutat i Online","Promotora de Mitjans Audiovisuals, SCCL","A banda del públic presencial, van registrar-se 70.433 usuaris en línia"
2020,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,12,"Mostra Sonora i Visual",9/6/2020,13/6/2020,,,"Centre Cívic Convent de Sant Agustí","Centre Cívic Convent de Sant Agustí",Presencial
2020,Audiovisuals,"Titularitat privada",Festivals,7,"Muestra de Cine Día de Brasil ",10/9/2020,13/9/2020,,,"Cinemes Girona i Lleialtat Santsenca","Associació Diversia",Presencial
2020,Lletres,"Titularitat privada",Festivals,11,"Munt de Mots. Festival de Narració Oral de Barcelona",19/10/2020,24/10/2020,305,117,"Diversos espais de la ciutat i Online","Associació Munt de Paraules","A banda del públic presencial, van registrar-se 3.409 usuaris en línia"
2020,Música,"Titularitat privada",Festivals,11,"MUTEK Barcelona",3/3/2020,8/3/2020,7500,300,"Diversos espais de la ciutat","Asociación MUTEK.ES","A banda del públic presencial, van registrar-se 10.000 usuaris en línia"
2020,Audiovisuals,"Titularitat privada",Festivals,7,"Offside Fest ",15/9/2020,20/9/2020,,,"l¿Antiga Fàbrica Estrella Damm, Cinemes Girona i online",-1,"Presencial i en línia - Sense dades"
2020,Audiovisuals,"Titularitat privada",Festivals,3,Ohlalà!,1/10/2020,8/10/2020,,,"Institut français-Barcelona, Filmoteca i Online","Oh là là Assciació cultural","Presencial i en línia - Sense dades"
2020,Audiovisuals,"Titularitat privada",Festivals,23,OVNI,18/12/2020,20/12/2020,480,,"CCCB i Online","OVNI. Observatori de Vídeo No Identificat","A banda del públic presencial, van registrar-se 3.260 usuaris en línia"
2020,Audiovisuals,"Ajuntament de Barcelona",Festivals,5,"Pantalla Barcelona",2/10/2020,9/3/2021,,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona","Presencial. A causa de la pandèmia es van posposar algunes sessions fins a març de 2021."
2020,"Arts visuals","Titularitat privada",Festivals,5,"Photogenic Festival",5/3/2020,19/3/2020,3000,,"Diversos espais de la ciutat","Associació Sobreàtic",Presencial
2020,"Multidisciplinaris i altres","Titularitat privada",Festivals,9,"Poblenou Open Day",17/10/2020,17/10/2020,,,"Diversos espais de la ciutat","Poblenou Urban District","Presencial - Enguany es va fer coincidir open day i open night en un mateix dia, ja que amb motiu de la COVID19 l'OPEN DAY, normalment relitzat al Maig es va cancel.lar."
2020,"Multidisciplinaris i altres","Titularitat privada",Festivals,9,"Poblenou Open Night",17/10/2020,17/10/2020,800,,"Diversos espais de la ciutat","Poblenou Urban District","Presencial - Enguany es va fer coincidir open day i open night en un mateix dia, ja que amb motiu de la COVID19 l'OPEN DAY, normalment relitzat al Maig es va cancel.lar."
2020,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,9,"Primera Persona",30/5/2020,30/5/2020,,,Online,CCCB,"En línia - Sense dades"
2020,Lletres,"Titularitat privada",Festivals,4,"Qlit. Festival de Literatura Queer",8/10/2020,11/10/2020,250,,"Centre LGTBI Barcelona i online","Associació d'Escriptors en Llengua Catalana","A banda del públic presencial, van registrar-se 100 usuaris en línia"
2020,"Arts escèniques","Titularitat privada",Festivals,4,"RBLS Festival Teatre Jove ",28/10/2020,30/11/2020,700,,"Teatre Tantarantana, Escenari Joan Brossa","Associació Lonestar Cultura","A banda del públic presencial, van registrar-se 45 usuaris en línia"
2020,Audiovisuals,"Titularitat privada",Festivals,2,Reteena,3/12/2020,13/12/2020,715,,"Filmoteca de Catalunya i Online","RETEENA Assoc. Cultural","A banda del públic presencial, van registrar-se 9.285 usuaris en línia"
2020,"Arts escèniques","Titularitat privada",Festivals,5,"Riu Estiu. Festival d'Humor d'Estiu de Barcelona",20/6/2020,12/9/2020,,,"Poble Espanyol",-1,Presencial
2020,Música,"Titularitat privada",Festivals,9,ROCKPELSXUKLIS,29/2/2020,20/12/2020,700,,"Sala Boveda i Sala Sant Jordi Club",AFANOC,Presencial
2020,"Arts escèniques",Mixta,Festivals,6,Rombic,8/5/2020,8/5/2020,,,Online,"Associació Titellaire de Roquetes+ Ateneu Popular 9 Barris","En línia - Sense dades"
2020,Música,"Titularitat privada",Festivals,1,"Sala Barcelona",2/7/2020,30/8/2020,9000,,"Castell de Montjuïc","Associació de Sales de Concerts de Catalunya",Presencial
2020,"Multidisciplinaris i altres","Titularitat privada",Festivals,17,"Sant Jordi al Raval",23/4/2020,23/4/2020,,,Online,"Fundació Tot Raval","Va celebrar-se únicament en format virtual amb 2.352 usuaris"
2020,"Multidisciplinaris i altres","Titularitat privada",Festivals,5,"Seco III Festival Itinerante de Música y Artes Escénicas",23/1/2020,23/1/2020,,,"SIDECAR factory club"," ",Presencial
2020,Audiovisuals,"Titularitat privada",Festivals,7,"Serielizados Fest",20/10/2020,25/10/2020,,,"CCCB i Online","Kottbusser SL","Presencial i en línia - Sense dades"
2020,Lletres,"Titularitat privada",Fires,38,"Setmana del Llibre en Català",9/9/2020,13/9/2020,25000,,"Moll de la Fusta i online","Associació d'Editors en Llengua Catalana","A banda del públic presencial, van registrar-se 100 usuaris en línia"
2020,Música,"Ajuntament de Barcelona",Festivals,26,"Simbiruta. Festival Jove de la Guineueta",12/6/2020,13/6/2020,,,"Parc de la Guineueta","Casal de Joves Guineueta",Presencial
2020,Música,"Titularitat privada",Festivals,10,SIMFONIC,21/11/2020,21/11/2020,,,Online,"Associació Simfonic","Va celebrar-se únicament en format virtual amb 6.964 usuaris"
2020,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,3,"Smart City Week",9/11/2020,15/11/2020,,,Online,"fundación municipal BIT Habitat","En línia - Sense dades"
2020,Música,"Titularitat privada",Festivals,19,Soundeat,4/10/2020,25/10/2020,,,"Plaça Monumental ","Music Kitchen SL","Presencial - Sense dades"
2020,Audiovisuals,"Titularitat privada",Festivals,27,"SUNCINE. Festival internacional de cine del medio ambiente",4/11/2020,12/11/2020,,,Online,"ACCIONS 3E","En línia - Sense dades"
2020,"Arts visuals","Titularitat privada",Fires,13,"Swab Barcelona",1/10/2020,15/10/2020,,,Online,"Espacio de Arte Contemporaneo Diezy7","Va celebrar-se únicament en format virtual amb 13.738 usuaris"
2020,"Multidisciplinaris i altres","Titularitat privada",Festivals,8,"Terrats en cultura",6/8/2020,4/10/2020,513,166,"Diversos espais de la ciutat",Coincidències,"A banda del públic presencial, van registrar-se 880 usuaris en línia"
2020,"Multidisciplinaris i altres","Titularitat privada",Festivals,1,"URBAN CREATIVE DISTRICT",18/12/2020,20/12/2020,1100,,"PLAYGROUND. DISTRICTE DE SANT MARTÍ","POBLENOU URBAN DISTRICT",Presencial
2020,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"URBAN DISTRICT ART FESTIVAL",17/10/2020,17/10/2020,800,,"Espacio 100-SIMON i Online","POBLENOU URBAN DISTRICT ASSOC","A banda del públic presencial, van registrar-se 200 usuaris en línia"
2020,Música,"Titularitat privada",Festivals,52,"Voll-Damm Festival de Jazz de Barcelona",28/10/2020,31/12/2020,12423,,"Diversos espais de la ciutat i Online","The Project Music Company, S.L.","A banda del públic presencial, van registrar-se 6.223 usuaris en línia - Data de finalització 09/06/2021"
2020,Audiovisuals,"Titularitat privada",Festivals,15,Zinemaldia,21/2/2020,1/3/2020,189,,"Cinemes Girona i Euskal Etxea de Barcelona","Centre Cultural Euskal Etxea Barcelona",Presencial
