Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2018,Música,"Titularitat privada",Festivals,9,"MUTEK Barcelona",7/3/2018,10/3/2018,,,"Diversos espais de la ciutat","Assoc. MUTEK.es",
2018,Audiovisuals,"Titularitat privada",Festivals,5,"NonStop Barcelona Animació",21/3/2018,25/3/2018,463,,"Museu del Disseny de Barcelona","Assoc. Art NonStop",
2018,"Arts escèniques","Titularitat privada",Festivals,19,"Novembre Vaca",5/11/2018,31/12/2018,,,,"Projecte Vaca",
2018,"Arts escèniques","Titularitat privada",Festivals,7,"Noves Escenes, Noves Mirades",10/5/2018,31/5/2018,410,,"La Pedrera","Fundació Catalunya - La Pedrera",
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,10,"nunOff. Festival de Creació Emergent de Barcelona",9/7/2018,14/7/2018,1000,,"Claustre de l'Oratori de Sant Felip Neri",nunArt,
2018,Música,"Titularitat privada",Festivals,3,"Off Sónar",11/6/2018,17/6/2018,30000,,"Poble Espanyol","Grup Centris",
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,18,OFFF,24/5/2018,26/5/2018,4500,,"Diversos espais de la ciutat","99 Produccions S.L.",
2018,Audiovisuals,"Titularitat privada",Festivals,1,Ohlalà!,1/3/2018,8/3/2018,2500,,"Institut français de Barcelona i Cinemes Texas","Oh là là Associació Cultural",
2018,Audiovisuals,"Titularitat privada",Festivals,18,OVNI,8/3/2018,11/3/2018,3000,,CCCB,"OVNI. Observatori de Vídeo No Identificat",
2018,Audiovisuals,"Ajuntament de Barcelona",Festivals,2,"Pantalla Barcelona",9/10/2018,12/12/2018,937,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,PedreraArtlab,5/4/2018,26/4/2018,1152,,"Auditori La Pedrera","Fundació Catalunya - La Pedrera",
2018,"Arts visuals","Titularitat privada",Festivals,4,"Photogenic Festival",5/11/2018,18/11/2018,2000,,"Diversos espais de la ciutat","Assoc. Sobreàtic",
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,6,"Poblenou Open Day",12/5/2018,12/5/2018,15000,,"Diversos espais de la ciutat","Poblenou Urban District",
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,6,"Poblenou Open Night",23/11/2018,23/11/2018,15000,,"Diversos espais de la ciutat","Poblenou Urban District",
2018,Música,"Titularitat privada",Festivals,12,"Primavera Club",26/10/2018,28/10/2018,4000,,"Sala Apolo ","Primavera Sound",
2018,Música,"Titularitat privada",Festivals,18,"Primavera Sound",30/5/2018,3/6/2018,220000,,"Diversos espais de la ciutat","Primavera Sound",
2018,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,7,"Primera Persona",11/5/2018,12/5/2018,1306,,CCCB,CCCB,
2018,Lletres,"Titularitat privada",Festivals,1,"Qlit. Festival de Literatura Queer",14/6/2018,17/6/2018,300,,"Diversos espais de la ciutat","Assoc. Escriptors en Llengua Catalana",
2018,Música,"Titularitat privada",Festivals,5,"Reggaeton Beach Festival (RBF)",14/7/2018,14/7/2018,,,,"Live Nation",
2018,"Arts escèniques","Titularitat privada",Festivals,3,"Riu Estiu. Festival d'Humor d'Estiu de Barcelona",7/7/2018,25/8/2018,,,"Poble Espanyol",.,
2018,Audiovisuals,"Titularitat privada",Festivals,4,"Rueda. Festival Internacional de Cinema Ciclista",13/9/2018,16/9/2018,620,,"Zumzeig Cinema","Rueda Film Festival",
2018,Audiovisuals,"Titularitat privada",Festivals,16,"Sala Montjuïc",29/6/2018,3/8/2018,34209,,"Castell de Montjuïc","Assoc. Cultural Modiband",
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,15,"Sant Jordi al Raval",23/4/2018,23/4/2018,3400,,"Rambla del Raval","Fundació Tot Raval",
2018,Música,Mixta,Festivals,11,"Say it Loud",11/10/2018,20/10/2018,900,,"Diversos espais de la ciutat","Coop. Quesoni",
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"Seco III Festival Itinerante de Música y Artes Escénicas",12/4/2018,15/4/2018,1200,,"Diversos espais de la ciutat","NI CONTIGO NI SINTIGO S.L",
2018,Música,"Titularitat privada",Festivals,1,"Sensual ArtMusic Festival",14/2/2018,23/4/2018,800,,"Diversos espais de la ciutat","Orodis Investiment, S.L.",
2018,Audiovisuals,"Titularitat privada",Festivals,5,"Serielizados Fest",27/9/2018,30/9/2018,4000,,"Diversos espais de la ciutat","Kottbusser SL",
2018,Lletres,"Titularitat privada",Fires,36,"Setmana del Llibre en Català",7/9/2018,16/9/2018,28000,,"Avinguda de la Catedral","Assoc.  d'Editors en llengua catalana",
2018,Música,"Titularitat privada",Festivals,1,"Share Festival",20/7/2018,21/7/2018,7200,,"Poble Espanyol",EventoXtra,
2018,"Arts escèniques","Titularitat privada",Festivals,3,"Simbiòtic Festival",30/11/2018,2/12/2018,360,,"Diversos espais de la ciutat","We Act Assoc.",
2018,Música,"Ajuntament de Barcelona",Festivals,24,"Simbiruta. Festival Jove de la Guineueta",8/6/2018,9/6/2018,,,"Parc Central de Nou Barris","Casal de Joves de la Guineueta",
2018,Música,"Titularitat privada",Festivals,8,SIMFONIC,9/6/2018,9/6/2018,9500,,"Diversos espais de la ciutat","Assoc. SIMFONIC",
2018,Audiovisuals,"Titularitat privada",Festivals,14,"Sólo para Cortos",13/3/2018,18/3/2018,,,"Casal de Joves de Prosperitat, Can Basté y Espai Jove les Basses","Assoc. pel Foment del Curtmetratge Social i Casal de Joves de Prosperitat",
2018,Música,"Titularitat privada",Festivals,25,"Sónar. Festival Internacional de Música Avançada i Art Multimèdia",13/6/2018,16/6/2018,126586,,"Fira Montjuïc i Fira Gran Via l'Hospitalet","Advanced Music",
2018,Música,"Titularitat privada",Festivals,6,Soundeat,6/10/2018,6/10/2018,,,"Parc del Forum","Music Kitchen SL",
2018,Audiovisuals,"Titularitat privada",Festivals,25,"SUNCINE. Festival internacional de cine del medio ambiente",2/11/2018,10/11/2018,8000,,"Diversos espais de la ciutat","Assoc. Accions 3E",
2018,"Arts visuals","Titularitat privada",Fires,11,"Swab Barcelona",27/9/2018,30/9/2018,15000,,"Fira de Barcelona","Espacio de Arte Contemporáneo Diezy7",
2018,"Arts escèniques","Titularitat privada",Festivals,11,"Tap on Barcelona",23/7/2018,29/7/2018,153,,"Diversos espais de la ciutat",Claqueteros,
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,6,"Terrats en cultura",4/5/2018,24/9/2018,1622,,"Diferents espais de la ciutat",Coincidències,
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,14,"The Influencers",25/10/2018,27/10/2018,1650,,"CCCB i altres espais de la ciutat","Assoc. Cultural d-i-n-a",
2018,"Multidisciplinaris i altres","Titularitat privada",Festivals,5,"Ús Barcelona",2/10/2018,7/10/2018,28451,,"Antiga presó Model","Assoc. Rebobinart",
2018,Música,"Titularitat privada",Festivals,50,"Voll-Damm Festival de Jazz de Barcelona",27/4/2018,21/12/2018,144000,,"Diversos espais de la ciutat","The Project Music Company",
2018,Música,"Titularitat privada",Festivals,24,Zeppelin,17/10/2018,20/10/2018,527,,"Hangar.org i CCCB","Orquestra del Caos",
2018,Música,"Ajuntament de Barcelona",Festivals,2,"Zero3. Altaveu d'Accions Culturals",27/6/2018,6/7/2018,422,,"Biblioteca Francesca Bonnemaison i Centre Cívic Convent de Sant Agustí","Centre Cívic Convent de Sant Agustí i Biblioteca Bonnemaison",
2018,Audiovisuals,"Titularitat privada",Festivals,13,Zinemaldia,8/2/2018,18/2/2018,,,"Cinemes Girona i Euskal Etxea de Barcelona","Centre Cultural Euskal Etxea Barcelona",
